Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
3989,Dress,142.0,2022-12-21,4.8,Cash
3991,Polo Shirt,183.0,2023-09-19,4.9,Credit Card
3960,Pants,47.0,2023-01-12,1.2,Cash
4005,Onesie,,2023-05-25,4.2,Cash
3985,Pants,54.0,2023-04-09,4.3,Cash
3961,Handbag,52.0,2023-07-20,4.4,Credit Card
4005,Scarf,59.0,2023-05-29,4.8,Cash
3963,Leggings,,2023-09-23,1.6,Cash
4010,Sunglasses,184.0,2023-08-03,,Cash
4080,Dress,170.0,2023-04-07,2.5,Credit Card
3994,Loafers,,2023-01-28,2.7,Credit Card
4018,Jumpsuit,91.0,2022-11-28,1.3,Cash
4068,Pajamas,27.0,2023-07-23,2.9,Cash
4117,Sweater,,2023-08-30,1.3,Cash
4094,Swimsuit,151.0,2023-01-05,4.6,Cash
4005,Belt,80.0,2023-04-20,4.3,Cash
3979,Onesie,13.0,2022-10-23,2.9,Cash
4034,Scarf,169.0,2022-10-27,,Cash
4075,Sweater,117.0,2023-08-17,1.5,Cash
3994,Scarf,,2023-07-02,4.5,Credit Card
4078,Jeans,,2023-05-10,4.8,Credit Card
4065,Tunic,159.0,2022-10-24,2.6,Cash
3962,Umbrella,35.0,2022-12-09,2.1,Credit Card
3986,Belt,154.0,2023-05-27,1.7,Cash
3999,Sneakers,83.0,2023-03-29,2.3,Cash
3996,Sandals,98.0,2023-06-11,1.3,Credit Card
4070,Handbag,77.0,2023-03-02,,Cash
4081,Hat,134.0,2023-09-05,1.0,Cash
4077,Hoodie,131.0,2023-03-15,3.0,Cash
3962,Pants,,2023-02-10,,Credit Card
4072,Jacket,46.0,2023-02-18,4.2,Cash
4106,Sneakers,184.0,2023-08-20,5.0,Credit Card
4019,Vest,19.0,2023-07-31,,Cash
4008,Hoodie,94.0,2022-12-11,1.5,Cash
4032,Blazer,22.0,2022-10-24,2.5,Credit Card
4102,Romper,78.0,2023-03-14,4.3,Cash
4057,Bowtie,15.0,2023-02-25,3.3,Cash
3970,Tie,87.0,2023-07-14,,Cash
4042,Flannel Shirt,135.0,2023-08-07,2.3,Credit Card
3959,Scarf,185.0,2023-02-23,,Credit Card
3983,Wallet,,2023-09-22,5.0,Cash
4118,Sandals,44.0,2023-02-25,4.3,Credit Card
4067,Hat,200.0,2023-03-19,1.7,Cash
4063,Sweater,92.0,2023-01-25,5.0,Credit Card
4083,Hoodie,116.0,2023-06-22,3.4,Credit Card
4105,Belt,32.0,2022-11-17,3.1,Credit Card
4109,Trousers,,2022-12-04,2.1,Credit Card
4098,Tunic,114.0,2023-07-14,,Cash
4031,Blazer,142.0,2022-10-10,2.0,Credit Card
3966,Coat,24.0,2023-08-20,3.8,Cash
4081,Socks,50.0,2023-07-16,,Credit Card
4059,Raincoat,,2022-12-02,3.8,Cash
4081,Tie,113.0,2023-07-09,,Cash
4088,Onesie,,2023-08-02,3.7,Cash
4108,Onesie,155.0,2023-04-19,4.2,Credit Card
4113,Polo Shirt,,2023-03-29,3.0,Credit Card
4081,Tank Top,,2023-08-20,3.8,Credit Card
4016,Coat,24.0,2023-03-30,4.2,Cash
3972,Tank Top,126.0,2023-06-30,4.9,Cash
4092,Belt,,2023-01-18,2.3,Cash
3961,Raincoat,60.0,2023-02-24,1.6,Credit Card
4065,Tank Top,128.0,2023-02-23,1.3,Credit Card
4104,Sunglasses,172.0,2023-03-20,1.5,Credit Card
4037,Pajamas,184.0,2023-04-23,2.8,Credit Card
4098,T-shirt,,2023-04-27,1.3,Credit Card
3973,Sun Hat,162.0,2022-12-21,3.8,Cash
4025,Loafers,131.0,2022-12-26,3.9,Cash
4122,Socks,99.0,2023-08-03,1.5,Cash
4063,Jacket,76.0,2023-09-18,4.8,Credit Card
4078,Camisole,186.0,2023-04-09,3.4,Cash
3986,Wallet,,2022-12-17,1.8,Cash
4083,Slippers,,2022-12-04,1.1,Credit Card
4116,Flip-Flops,,2023-06-11,1.8,Cash
4122,Pants,64.0,2023-08-13,,Cash
4045,Leggings,175.0,2023-06-12,,Credit Card
4071,Wallet,62.0,2022-10-28,2.0,Credit Card
4068,Camisole,114.0,2023-03-12,3.0,Credit Card
3962,Poncho,184.0,2023-09-25,2.6,Cash
3998,Poncho,,2023-04-28,2.3,Cash
4030,Camisole,175.0,2023-04-14,2.3,Credit Card
4006,Leggings,,2022-10-08,2.7,Credit Card
4077,T-shirt,67.0,2023-01-30,4.7,Credit Card
4045,Pants,88.0,2023-04-29,3.8,Credit Card
4069,Overalls,191.0,2022-11-23,,Credit Card
4016,Pants,118.0,2023-05-05,4.8,Cash
4086,Kimono,99.0,2022-12-12,2.9,Cash
4013,Leggings,65.0,2023-03-09,1.6,Cash
4107,Shorts,183.0,2023-07-06,2.0,Credit Card
4043,Umbrella,169.0,2023-05-06,4.8,Cash
4111,Tie,36.0,2022-10-17,3.9,Credit Card
4076,Sandals,,2023-05-19,4.1,Credit Card
3990,Flannel Shirt,105.0,2022-10-07,3.8,Cash
4032,Camisole,162.0,2023-03-02,2.5,Cash
4056,T-shirt,86.0,2023-05-19,,Cash
4063,Bowtie,133.0,2023-08-25,4.3,Credit Card
4049,Blouse,,2022-12-19,1.8,Cash
4077,Handbag,173.0,2023-05-05,3.6,Credit Card
3998,Bowtie,80.0,2023-04-27,3.0,Cash
4116,Handbag,192.0,2022-10-10,4.6,Cash
4010,Slippers,176.0,2022-12-08,3.4,Cash
4029,Skirt,48.0,2023-01-10,2.7,Cash
3979,Dress,71.0,2023-03-31,4.2,Credit Card
4080,Scarf,163.0,2022-11-03,3.9,Cash
3990,Poncho,91.0,2023-04-07,3.2,Credit Card
4001,Socks,194.0,2023-06-17,1.2,Credit Card
4008,Tie,,2023-04-06,2.6,Cash
3997,Tank Top,85.0,2022-10-15,4.2,Credit Card
4112,Polo Shirt,117.0,2022-11-07,4.5,Cash
4082,Jumpsuit,198.0,2023-04-11,4.7,Credit Card
3982,Coat,,2023-01-11,1.9,Credit Card
4063,Loafers,156.0,2023-09-15,3.4,Credit Card
4083,Pajamas,97.0,2022-10-04,2.2,Credit Card
4034,Scarf,66.0,2022-11-05,1.2,Cash
4017,Raincoat,173.0,2023-05-15,4.6,Cash
4010,Scarf,181.0,2023-01-27,2.1,Credit Card
4099,Socks,86.0,2023-09-14,1.2,Credit Card
3969,Umbrella,178.0,2023-08-23,2.8,Credit Card
3961,Sunglasses,56.0,2022-11-17,2.7,Cash
4048,T-shirt,130.0,2023-05-06,4.2,Cash
4023,Swimsuit,,2023-06-13,4.3,Cash
4048,Swimsuit,153.0,2022-11-19,2.7,Cash
3997,Jeans,56.0,2023-03-12,4.8,Credit Card
4001,Blazer,95.0,2023-05-06,3.6,Credit Card
4085,Blazer,66.0,2022-10-29,3.4,Cash
3965,Trench Coat,200.0,2023-03-28,,Cash
3973,Shorts,117.0,2023-06-28,1.9,Cash
4043,Tank Top,94.0,2023-05-15,2.2,Cash
4067,Kimono,159.0,2023-07-21,1.9,Cash
3986,Backpack,40.0,2022-11-02,3.2,Cash
4115,Overalls,172.0,2023-04-11,3.2,Cash
4015,Tie,168.0,2022-12-07,3.7,Credit Card
3987,Tie,,2023-01-01,,Cash
4100,Raincoat,138.0,2023-02-09,4.8,Credit Card
4014,Raincoat,,2023-03-05,,Cash
4081,Polo Shirt,145.0,2022-11-09,4.0,Credit Card
4023,Belt,23.0,2023-01-17,3.6,Credit Card
4044,Flannel Shirt,48.0,2023-02-04,2.7,Credit Card
4047,Tunic,,2023-07-31,1.8,Cash
3968,Trousers,114.0,2023-03-18,1.4,Cash
4099,Shorts,127.0,2023-03-08,2.2,Cash
4025,Hat,,2023-05-16,3.2,Cash
3995,Overalls,56.0,2023-07-19,,Credit Card
4088,Belt,134.0,2023-02-14,4.5,Cash
4111,Swimsuit,55.0,2022-10-30,1.0,Cash
3983,Hat,24.0,2023-09-30,4.1,Credit Card
3969,Sun Hat,,2023-04-12,4.8,Credit Card
4069,Loafers,53.0,2023-02-14,1.5,Credit Card
4074,Coat,50.0,2023-04-07,1.5,Credit Card
3985,Polo Shirt,32.0,2023-01-19,4.1,Credit Card
3984,Belt,,2022-11-20,1.5,Cash
4113,Pajamas,119.0,2023-09-15,2.1,Credit Card
4113,Cardigan,132.0,2023-03-14,,Credit Card
3983,Wallet,19.0,2023-09-22,2.4,Cash
4100,Tank Top,197.0,2023-05-29,1.8,Cash
3967,Umbrella,13.0,2023-07-27,3.9,Credit Card
4086,Belt,145.0,2022-10-29,3.5,Cash
3983,Handbag,,2023-03-14,4.1,Cash
3999,Cardigan,170.0,2023-05-25,1.6,Cash
4118,Tank Top,67.0,2022-12-04,3.1,Cash
3987,Flip-Flops,98.0,2023-07-22,1.8,Cash
4009,Skirt,36.0,2022-11-11,4.0,Cash
4049,Hoodie,160.0,2023-08-27,2.4,Cash
3997,Skirt,26.0,2023-06-27,4.0,Cash
4031,Hoodie,86.0,2023-08-24,3.0,Cash
4070,Backpack,126.0,2023-07-23,1.8,Credit Card
4086,Jeans,162.0,2023-07-01,3.5,Cash
4084,Flip-Flops,121.0,2023-04-23,4.0,Cash
3982,Tie,44.0,2023-05-12,,Credit Card
3996,Skirt,135.0,2023-03-04,1.9,Credit Card
4122,Kimono,58.0,2023-04-27,4.7,Credit Card
4050,Poncho,,2023-07-26,4.1,Credit Card
4042,Tunic,113.0,2023-01-19,3.6,Cash
3992,Flip-Flops,,2023-05-09,1.2,Credit Card
3988,Polo Shirt,43.0,2023-03-20,1.0,Cash
4008,Skirt,15.0,2023-04-18,5.0,Credit Card
4069,Handbag,53.0,2022-12-04,3.6,Credit Card
4063,Bowtie,,2023-07-12,4.4,Cash
3958,Trench Coat,19.0,2023-01-30,4.4,Cash
4019,Slippers,173.0,2023-01-09,,Cash
4078,Dress,146.0,2023-03-16,3.4,Credit Card
4044,Wallet,162.0,2023-08-08,1.5,Credit Card
4030,Cardigan,179.0,2023-06-12,3.0,Credit Card
4086,Tie,,2023-02-14,3.9,Credit Card
4000,Scarf,22.0,2023-08-19,3.5,Credit Card
3978,Gloves,116.0,2023-09-10,,Credit Card
4025,Jumpsuit,41.0,2023-07-15,2.3,Cash
4052,Overalls,131.0,2023-05-25,4.3,Credit Card
4063,Sun Hat,62.0,2023-04-22,4.4,Credit Card
4049,Pajamas,171.0,2023-07-09,,Credit Card
4118,Shorts,,2022-10-05,4.9,Credit Card
4019,Socks,35.0,2023-04-11,2.0,Cash
3995,Onesie,79.0,2023-09-18,1.6,Credit Card
4092,Shorts,189.0,2023-05-29,2.6,Credit Card
4064,Raincoat,,2022-10-27,,Cash
4015,Overalls,36.0,2023-01-05,1.3,Cash
3992,Tie,168.0,2023-02-03,2.2,Credit Card
4066,Backpack,,2023-09-22,,Cash
4062,Romper,,2023-06-03,2.3,Cash
4061,Poncho,,2023-06-01,4.5,Credit Card
4074,Vest,,2022-11-16,3.4,Cash
4089,T-shirt,,2023-07-06,2.5,Cash
4049,Swimsuit,143.0,2023-02-14,,Cash
3964,Gloves,101.0,2023-02-04,2.3,Cash
4070,Trench Coat,85.0,2022-10-05,1.7,Credit Card
3994,Cardigan,,2023-08-26,4.2,Credit Card
3959,Sneakers,63.0,2022-11-22,2.1,Cash
4089,Wallet,133.0,2023-07-17,3.2,Credit Card
3974,Sandals,10.0,2023-01-05,4.4,Cash
3978,Blazer,,2022-12-24,3.2,Credit Card
4043,Tie,,2022-10-15,3.8,Cash
4037,Umbrella,,2023-08-06,3.2,Credit Card
4059,Boots,136.0,2023-04-04,4.6,Cash
3999,T-shirt,,2023-05-11,1.2,Credit Card
4068,Tie,,2023-06-09,2.7,Cash
3972,Dress,195.0,2023-02-02,2.1,Cash
4057,T-shirt,75.0,2023-01-21,,Cash
3966,Jeans,126.0,2023-01-07,,Credit Card
4121,Pants,85.0,2022-12-14,3.4,Cash
3995,Swimsuit,22.0,2023-09-20,2.9,Credit Card
4104,Flannel Shirt,,2023-09-28,2.4,Credit Card
3971,Poncho,,2023-08-07,2.1,Cash
4118,Loafers,,2023-09-24,3.2,Credit Card
4090,Leggings,183.0,2023-06-04,1.3,Credit Card
4032,Trousers,199.0,2023-01-18,3.6,Cash
4064,Coat,,2023-09-16,4.5,Cash
4059,Sunglasses,21.0,2022-12-09,1.1,Credit Card
4098,Belt,,2023-01-17,3.8,Cash
4034,Boots,,2023-07-18,4.8,Cash
4037,Sun Hat,94.0,2023-04-27,3.0,Cash
4045,Vest,122.0,2023-02-27,1.0,Cash
3959,Socks,78.0,2023-02-11,2.1,Cash
4028,Flip-Flops,33.0,2022-10-22,4.1,Cash
4092,Backpack,97.0,2023-01-05,3.2,Credit Card
4113,Vest,,2023-07-16,,Cash
3994,Sweater,126.0,2022-12-09,3.7,Credit Card
4060,Sunglasses,108.0,2023-03-15,3.1,Cash
4071,Belt,132.0,2023-02-01,2.6,Credit Card
4121,Blouse,176.0,2022-12-24,4.6,Cash
4009,Handbag,52.0,2023-04-22,2.0,Cash
4096,Pajamas,,2023-05-25,1.5,Cash
4116,Camisole,25.0,2023-04-12,3.6,Credit Card
4115,Hat,50.0,2023-08-14,4.9,Cash
4070,Vest,,2023-08-01,1.8,Credit Card
4045,Leggings,133.0,2023-09-01,1.5,Cash
4060,Flannel Shirt,183.0,2023-01-05,3.6,Cash
4007,Coat,166.0,2023-02-11,3.7,Cash
4034,Belt,101.0,2022-12-25,1.2,Credit Card
3978,Gloves,185.0,2023-05-14,4.0,Cash
3966,Skirt,196.0,2023-06-01,3.7,Cash
4094,Romper,43.0,2023-01-31,1.9,Credit Card
4042,Blouse,134.0,2023-08-16,3.3,Credit Card
4056,Trench Coat,,2023-09-30,3.9,Cash
3989,Shorts,21.0,2022-12-22,1.1,Credit Card
4090,Handbag,,2023-01-24,1.8,Cash
4095,Sunglasses,13.0,2023-07-02,3.9,Credit Card
4029,Vest,183.0,2023-03-24,4.5,Credit Card
4011,Tunic,200.0,2023-08-31,2.6,Credit Card
3980,Handbag,154.0,2022-12-13,3.7,Credit Card
4087,Sandals,181.0,2022-10-25,1.8,Credit Card
4098,Sun Hat,142.0,2022-12-10,1.8,Cash
4036,Coat,189.0,2023-02-01,4.5,Credit Card
4090,Leggings,120.0,2023-09-18,3.6,Credit Card
4044,Scarf,73.0,2023-01-03,4.8,Credit Card
4119,Hoodie,179.0,2022-10-13,2.0,Credit Card
3997,Hoodie,108.0,2023-07-23,1.6,Credit Card
3962,Jeans,,2022-11-19,4.3,Cash
3964,Belt,166.0,2023-02-07,3.1,Credit Card
4095,T-shirt,,2023-09-19,1.4,Cash
4108,Handbag,50.0,2022-10-02,2.1,Credit Card
4023,Jumpsuit,130.0,2022-11-04,4.1,Credit Card
4018,Slippers,52.0,2023-05-06,4.1,Cash
4034,Pants,,2023-08-13,,Credit Card
4065,Jeans,71.0,2023-01-06,2.2,Cash
4086,Flip-Flops,81.0,2023-01-26,1.8,Cash
3985,Romper,,2022-12-30,4.4,Credit Card
3972,Polo Shirt,174.0,2023-06-23,2.1,Credit Card
4052,Hoodie,70.0,2023-02-21,2.8,Cash
4023,Sunglasses,,2023-03-01,4.1,Cash
4117,Pajamas,156.0,2022-12-11,2.5,Credit Card
4086,Jeans,137.0,2023-01-18,3.2,Cash
4047,Poncho,40.0,2023-03-03,1.6,Credit Card
3988,Camisole,200.0,2023-06-12,2.5,Cash
3969,Blouse,36.0,2023-09-04,1.4,Credit Card
3988,Overalls,19.0,2022-11-07,3.1,Credit Card
4071,Handbag,10.0,2023-08-07,2.6,Cash
4033,Handbag,164.0,2023-07-31,,Cash
4103,Jumpsuit,173.0,2023-06-27,1.4,Cash
3958,Raincoat,140.0,2022-12-17,2.0,Cash
4073,Hat,177.0,2023-08-09,4.8,Credit Card
4043,Boots,97.0,2022-10-06,4.4,Cash
4017,Backpack,23.0,2023-09-11,4.7,Credit Card
4105,Gloves,126.0,2023-06-06,3.5,Cash
4101,Blazer,168.0,2023-03-20,1.0,Credit Card
4117,Socks,193.0,2023-03-15,2.3,Credit Card
4093,Polo Shirt,193.0,2022-11-14,3.2,Credit Card
4109,Boots,34.0,2023-03-19,1.0,Cash
4016,Camisole,66.0,2023-02-16,1.4,Cash
4046,Jumpsuit,,2023-09-20,4.1,Cash
4033,Pajamas,172.0,2023-03-26,4.2,Credit Card
4029,Jumpsuit,84.0,2022-12-05,3.5,Cash
4103,Sandals,105.0,2023-04-19,4.8,Cash
3992,Wallet,21.0,2022-10-31,2.4,Cash
4053,Sweater,136.0,2023-05-16,3.5,Cash
4090,Sneakers,,2023-03-16,2.3,Credit Card
4020,Hoodie,194.0,2023-05-13,2.4,Cash
3983,Pants,75.0,2023-07-20,3.1,Cash
4040,Handbag,58.0,2023-09-20,2.7,Cash
4089,Jeans,,2023-08-09,3.8,Credit Card
4106,Handbag,65.0,2023-08-16,4.6,Cash
4006,Slippers,58.0,2022-11-06,4.5,Credit Card
4049,Skirt,37.0,2023-01-13,2.6,Cash
4073,Shorts,21.0,2023-07-11,1.3,Credit Card
3982,Overalls,182.0,2023-01-23,4.9,Credit Card
3994,Loafers,125.0,2022-12-04,1.5,Cash
4065,Shorts,160.0,2022-10-17,1.9,Credit Card
4062,Skirt,44.0,2022-10-03,,Cash
3977,Pants,11.0,2023-04-21,4.7,Cash
3980,Cardigan,22.0,2023-02-24,5.0,Cash
3972,Sandals,120.0,2023-02-04,4.6,Cash
4065,Hat,133.0,2023-01-19,1.4,Cash
3990,Hoodie,55.0,2023-09-11,3.4,Credit Card
4078,Jacket,54.0,2022-12-20,,Credit Card
4011,Kimono,42.0,2023-01-04,3.4,Credit Card
4071,Swimsuit,,2023-05-11,4.8,Credit Card
3976,Scarf,165.0,2023-08-18,2.9,Credit Card
4051,Vest,139.0,2022-12-18,1.7,Cash
4091,Skirt,117.0,2022-12-06,3.9,Cash
4060,Kimono,187.0,2023-06-11,3.0,Credit Card
4107,Jeans,80.0,2023-05-20,4.2,Credit Card
4100,Tie,97.0,2023-05-29,1.4,Credit Card
4089,Jacket,125.0,2023-05-29,1.9,Cash
4058,Kimono,45.0,2023-01-21,1.0,Credit Card
4024,Handbag,189.0,2023-01-14,4.7,Credit Card
4106,Jacket,141.0,2022-11-09,3.2,Credit Card
4084,Scarf,189.0,2023-05-02,4.0,Cash
4119,Umbrella,90.0,2023-06-18,3.3,Cash
4065,Tie,151.0,2023-09-25,1.8,Cash
4069,Pajamas,61.0,2022-10-19,1.9,Credit Card
4082,Leggings,192.0,2023-04-23,,Cash
4063,Handbag,98.0,2023-04-25,4.3,Cash
3998,Bowtie,43.0,2023-03-03,2.2,Cash
3993,Coat,176.0,2023-06-03,,Cash
4086,Hat,55.0,2022-10-16,3.5,Cash
3989,Blazer,187.0,2023-05-16,,Cash
4081,T-shirt,191.0,2022-10-03,3.9,Cash
4074,Hat,,2023-01-16,4.0,Credit Card
3990,Wallet,132.0,2023-07-14,4.3,Cash
4088,Sunglasses,180.0,2023-04-05,3.8,Cash
4092,Handbag,182.0,2022-10-28,1.6,Cash
3987,Loafers,146.0,2023-01-31,1.7,Cash
4011,Dress,118.0,2023-04-13,,Credit Card
4073,Shorts,143.0,2022-10-19,4.4,Credit Card
4078,Trousers,,2023-03-22,1.3,Credit Card
3965,Raincoat,23.0,2023-08-12,1.3,Credit Card
3997,Onesie,61.0,2023-03-11,2.7,Credit Card
4100,Flip-Flops,51.0,2022-12-27,1.7,Credit Card
4051,Loafers,184.0,2023-08-17,3.9,Cash
3987,Polo Shirt,25.0,2023-06-16,3.1,Cash
4111,T-shirt,85.0,2023-03-06,3.4,Credit Card
4061,Coat,148.0,2022-12-10,3.3,Credit Card
3985,Flannel Shirt,,2023-08-20,2.8,Cash
3987,Poncho,36.0,2023-02-26,3.4,Credit Card
4051,Sandals,182.0,2022-11-14,1.9,Cash
4103,Shorts,67.0,2022-10-21,1.7,Credit Card
4031,Socks,153.0,2023-08-25,2.8,Cash
3967,Loafers,140.0,2023-06-01,3.4,Credit Card
4090,Jeans,188.0,2023-09-29,4.2,Cash
3996,Polo Shirt,180.0,2023-03-03,1.8,Cash
3987,Jeans,,2022-10-29,4.1,Cash
4052,Flannel Shirt,116.0,2022-12-08,1.4,Cash
4035,Trench Coat,185.0,2023-06-12,4.2,Credit Card
4052,Tunic,151.0,2023-02-17,1.2,Cash
4034,Pants,,2022-10-11,3.1,Credit Card
4032,Scarf,61.0,2023-09-12,3.2,Cash
4081,Swimsuit,123.0,2023-08-29,3.6,Cash
3964,Shorts,172.0,2023-05-12,4.3,Credit Card
3993,Scarf,175.0,2023-06-01,,Cash
3993,Jeans,160.0,2023-04-07,4.5,Credit Card
4107,Leggings,164.0,2023-06-18,2.0,Credit Card
4064,Blouse,,2022-12-26,,Credit Card
3969,Gloves,59.0,2023-05-09,3.2,Credit Card
4035,Hoodie,55.0,2023-05-22,,Credit Card
4029,Camisole,29.0,2023-05-05,1.3,Credit Card
4012,Tank Top,,2022-12-11,1.4,Cash
4003,Blouse,,2023-04-10,3.2,Cash
4082,Sneakers,106.0,2023-07-20,1.2,Credit Card
3957,Sneakers,,2022-10-03,4.4,Credit Card
3988,Onesie,77.0,2023-05-10,4.2,Credit Card
4097,Socks,,2022-12-22,1.4,Cash
4046,Hoodie,75.0,2022-10-09,2.8,Credit Card
3974,Raincoat,,2022-10-22,3.5,Cash
3968,Romper,49.0,2023-02-04,,Cash
4063,Sun Hat,,2023-09-28,2.8,Credit Card
4080,Backpack,162.0,2023-04-27,5.0,Credit Card
4103,Cardigan,,2023-01-07,1.1,Credit Card
4036,Overalls,167.0,2023-06-19,,Credit Card
4101,Poncho,87.0,2023-09-06,,Cash
4072,Kimono,156.0,2023-04-02,1.1,Cash
4043,Belt,28.0,2023-08-22,1.1,Credit Card
4053,Trench Coat,91.0,2023-04-26,4.0,Cash
4078,Vest,57.0,2023-02-13,3.3,Cash
4112,Socks,139.0,2023-04-30,,Credit Card
3990,Sandals,,2022-11-07,4.8,Cash
3992,Hat,113.0,2023-02-23,,Cash
4086,Socks,,2023-07-22,3.2,Credit Card
4119,Umbrella,64.0,2023-05-19,4.1,Credit Card
4074,Romper,94.0,2023-02-15,3.4,Cash
4072,Sneakers,65.0,2023-03-12,5.0,Credit Card
4071,Vest,168.0,2023-08-02,3.7,Cash
3995,Skirt,153.0,2023-06-07,3.0,Credit Card
4040,Slippers,176.0,2023-08-28,2.2,Cash
3979,Jumpsuit,,2023-07-29,3.2,Credit Card
4116,Slippers,124.0,2023-01-16,3.7,Cash
4116,Blazer,174.0,2022-11-24,2.1,Credit Card
4061,Coat,169.0,2023-06-26,4.1,Credit Card
4056,Scarf,20.0,2023-01-21,4.3,Cash
4016,Camisole,92.0,2023-07-29,3.5,Credit Card
4058,Kimono,39.0,2023-09-24,,Credit Card
4043,Belt,148.0,2023-07-21,1.2,Credit Card
4095,Bowtie,16.0,2023-09-14,1.1,Credit Card
3968,Belt,105.0,2023-06-07,1.0,Credit Card
4070,Loafers,140.0,2023-07-23,2.0,Credit Card
4028,Poncho,21.0,2023-07-06,2.4,Credit Card
4122,Sneakers,176.0,2023-09-29,3.1,Credit Card
3979,Leggings,,2023-02-21,2.6,Cash
3999,Flip-Flops,34.0,2023-08-04,1.9,Cash
3963,Skirt,,2022-11-10,2.1,Credit Card
4103,Loafers,147.0,2023-02-10,2.3,Cash
4118,Pajamas,170.0,2023-08-04,2.5,Cash
4036,Belt,,2023-09-28,4.1,Credit Card
4100,Socks,64.0,2023-06-18,1.2,Credit Card
4122,Sunglasses,118.0,2023-05-08,3.5,Cash
3988,Raincoat,62.0,2022-10-19,,Credit Card
4121,Swimsuit,189.0,2023-07-30,2.6,Credit Card
4100,Handbag,199.0,2023-08-15,3.2,Cash
3978,Jacket,175.0,2023-03-12,4.1,Credit Card
4006,Bowtie,28.0,2023-03-11,,Credit Card
4115,Coat,49.0,2022-10-09,3.5,Credit Card
4095,Dress,,2023-02-23,4.7,Cash
4104,Trench Coat,19.0,2023-08-03,1.3,Cash
3970,Sandals,,2023-09-26,1.2,Credit Card
4102,Slippers,,2023-09-05,2.6,Credit Card
4090,Tie,152.0,2023-01-16,1.5,Cash
4005,Cardigan,,2022-12-14,3.1,Credit Card
4078,Loafers,76.0,2023-05-03,,Cash
4085,Backpack,125.0,2023-05-13,2.0,Credit Card
3961,Flannel Shirt,120.0,2023-03-02,1.7,Cash
3987,Raincoat,109.0,2023-01-20,3.0,Credit Card
4093,Vest,146.0,2022-12-06,3.1,Cash
4003,Jeans,,2022-12-08,4.1,Cash
3961,Shorts,26.0,2023-01-23,1.3,Credit Card
4027,Hat,159.0,2023-07-31,1.6,Cash
4009,Leggings,,2023-02-10,,Cash
4019,Belt,101.0,2023-04-15,3.5,Credit Card
4105,Hat,37.0,2022-11-22,1.7,Cash
4070,Raincoat,185.0,2022-12-07,3.7,Credit Card
3978,Boots,32.0,2022-11-22,2.6,Credit Card
4093,Jacket,122.0,2022-12-21,2.0,Cash
4112,Scarf,179.0,2023-07-09,3.9,Cash
4039,Wallet,,2023-07-28,3.9,Credit Card
4059,Swimsuit,,2023-09-27,1.9,Credit Card
4107,Swimsuit,110.0,2023-07-02,4.1,Cash
3968,Pants,149.0,2023-08-31,,Credit Card
4082,Jumpsuit,172.0,2022-11-09,4.3,Credit Card
3962,Leggings,,2023-09-05,4.9,Credit Card
4044,Shorts,196.0,2022-11-24,2.4,Cash
4068,T-shirt,12.0,2023-03-19,4.0,Cash
4003,Leggings,152.0,2023-08-13,1.2,Cash
4063,Tank Top,,2023-02-26,1.9,Credit Card
3963,T-shirt,,2023-07-16,2.4,Cash
4092,Romper,110.0,2023-03-24,2.2,Cash
4038,Trousers,31.0,2023-01-26,4.6,Cash
4054,Scarf,199.0,2023-02-07,,Credit Card
4022,Overalls,98.0,2022-10-10,,Credit Card
3980,Sunglasses,175.0,2022-10-04,2.6,Cash
3986,Leggings,46.0,2023-09-25,2.2,Cash
3982,Gloves,,2022-11-08,4.3,Cash
4095,Sun Hat,74.0,2023-01-03,4.7,Credit Card
4000,Jacket,,2023-09-17,3.9,Cash
4030,Pajamas,,2023-05-20,3.2,Credit Card
3993,Cardigan,23.0,2023-05-13,1.7,Cash
4003,Loafers,150.0,2023-09-24,2.3,Cash
4022,Scarf,150.0,2022-12-24,2.9,Credit Card
3979,Flannel Shirt,,2022-12-11,1.2,Credit Card
3996,Scarf,74.0,2023-01-08,1.2,Cash
4035,Skirt,,2023-07-31,1.2,Cash
4061,Sun Hat,134.0,2023-06-30,2.0,Credit Card
4000,Sneakers,101.0,2023-09-27,1.8,Cash
3972,Romper,,2023-03-06,2.4,Credit Card
4114,Loafers,35.0,2023-06-13,2.0,Credit Card
4040,Wallet,27.0,2023-03-04,3.8,Credit Card
4003,Jacket,91.0,2022-12-29,1.9,Cash
3963,Sunglasses,94.0,2023-08-24,1.4,Cash
3971,Backpack,88.0,2022-12-23,,Credit Card
4033,Tie,49.0,2023-03-25,3.1,Cash
4056,Umbrella,103.0,2023-04-23,4.1,Credit Card
3982,Tunic,119.0,2023-05-26,3.4,Credit Card
4038,Belt,,2023-06-17,3.4,Cash
3993,Leggings,66.0,2023-09-23,1.8,Cash
4062,Leggings,174.0,2023-06-10,2.6,Cash
4039,Socks,102.0,2022-11-03,1.9,Credit Card
4023,Socks,,2023-06-21,4.4,Cash
4053,Sweater,132.0,2023-06-15,4.8,Credit Card
3987,Kimono,101.0,2023-06-28,3.4,Cash
3970,Kimono,134.0,2022-12-13,4.0,Credit Card
4008,Dress,54.0,2022-12-06,2.6,Credit Card
4018,Sneakers,30.0,2023-01-14,3.0,Cash
4109,Tie,45.0,2023-05-20,3.2,Cash
4107,Shorts,60.0,2023-06-28,4.6,Cash
4017,Shorts,170.0,2023-08-27,,Credit Card
